rel_x,rel_y,screen_x,screen_y
0.5680916418260928,0.40717692943228134,1080,225
0.5690978053693949,0.4082425731177915,1080,225
0.5687103784913936,0.389943669149984,1080,225
0.566309270924107,0.3754383794392999,1080,225
0.5552058445356189,0.3828795551114613,1080,225
0.5542589605405226,0.3934392456954918,1080,225
0.5559635630137756,0.393521677200931,1080,225
0.5504125358346028,0.4106624732704946,1080,225
0.5439089852116795,0.4081817231592634,1080,225
0.5558314009050156,0.40690429140047313,1080,225
0.56045599473809,0.39316323550641885,1080,225
0.5553849117778714,0.41195500442187855,1080,225
0.5556740491432759,0.4075135968964144,1080,225
0.5568685420105359,0.39760774385512226,1080,225
0.5578114647990923,0.4029151230506651,1080,225
0.5599491646720558,0.41390983105803314,360,450
0.5536791146209183,0.40542904007871405,360,450
0.5620403912669324,0.41197144964540827,360,450
0.5506458327355471,0.38366186582702094,360,450
0.5566547767138017,0.3854165094374837,360,450
0.5477544635011995,0.38306434000584166,360,450
0.5481170713318526,0.3813705454315575,360,450
0.5392574491545196,0.3917789594455292,360,450
0.46842935921780676,0.3881600367417547,360,450
0.4295123291409184,0.40275745031696036,360,450
0.4336620102354474,0.42140464944925254,360,450
0.4352920026033407,0.42102954011697463,360,450
0.4349745706732433,0.36445379252166693,360,450
0.43685085741924823,0.3936540161742689,360,450
0.44619987019840035,0.38459855121533826,360,450
0.4443058741246546,0.3778064506909004,360,450
0.4482190897035885,0.37447027995300647,360,450
0.4519250236968527,0.37769074574371087,360,450
0.45389123113692686,0.3842841801716956,360,450
0.44708360546985826,0.3840227304664613,360,450
0.441242183686713,0.38826356549943664,360,450
0.43741778484785393,0.39764647493101546,360,450
0.4410560945048737,0.38836956946789175,360,450
0.4495760076736067,0.4004972733360679,360,450
0.4525858049453468,0.3911848710551844,360,450
0.45542662300931835,0.4059997969833171,360,450
0.4460074304773732,0.39207616434035236,360,450
0.454263415356719,0.4157434341526959,360,450
0.44680488681455555,0.37555986135267366,360,450
0.4584845659356157,0.3914189657374836,360,450
0.4621776374244264,0.3843601875949868,720,450
0.4616940910878101,0.3724884197663467,720,450
0.45975750164221013,0.3833941154597076,720,450
0.4477821614104771,0.393892358258465,720,450
0.4507534511238455,0.4042987948189472,720,450
0.4601626013413531,0.37205793223590833,720,450
0.4619436151356388,0.38975743555857073,720,450
0.4606663056007007,0.3919162175479123,720,450
0.47967915142381035,0.36814302819260303,720,450
0.46241568362929064,0.3619323775448608,720,450
0.5044851351608967,0.20811632409335196,720,450
0.525308847224867,0.38250101211438015,720,450
0.4733314789698444,0.3641307136297818,720,450
0.48196605608892273,0.3946386875547616,720,450
0.4869013044895186,0.35026084711822025,720,450
0.49416836656287316,0.39251003226970055,720,450
0.49592623395479496,0.3782863400640393,720,450
0.5069077052609876,0.4104006953768777,720,450
0.49939299102901535,0.3993390967482534,720,450
0.4983895803891015,0.4063431296394352,720,450
0.4946701317611122,0.3894806978212738,720,450
0.4954646454335625,0.39128322541804744,720,450
0.5013287635091356,0.4083985992193916,720,450
0.5020279455552668,0.39216653275818625,720,450
0.5039816216724663,0.37716494634416786,720,450
0.49175241433140443,0.3744413519441856,720,450
0.49164987662512966,0.38433765871795955,720,450
0.4901717406377356,0.38761729467786943,720,450
0.49104219572571683,0.39040513298092017,720,450
0.49849884092503316,0.4085919018023836,720,450
0.4978941401611753,0.39864556634177706,1080,450
0.5121606265429347,0.405244941258491,1080,450
0.5218314118122996,0.4142142161624125,1080,450
0.5292563924253018,0.4009855147785619,1080,450
0.5348558468792082,0.39190156073708093,1080,450
0.5331420459654005,0.3750906028551866,1080,450
0.5350929269799023,0.36736352893066304,1080,450
0.5396156134073162,0.3821708934949063,1080,450
0.5467591763755956,0.40479332308704324,1080,450
0.5459110889714156,0.38478740430913555,1080,450
0.5570743183352814,0.40853586657156316,1080,450
0.5544354918222261,0.41012218083816787,1080,450
0.5516704893692194,0.410016263638894,1080,450
0.5530120751154834,0.39979230141912986,1080,450
0.5643669755980789,0.40603426952354515,1080,450
0.5537016324768884,0.4001624596862365,1080,450
0.5557818011236599,0.40697543194543606,1080,450
0.5481226050095649,0.4096672974370946,1080,450
0.5518439032582502,0.4172363729467723,1080,450
0.5590640395612734,0.40741991274052164,1080,450
0.5638991832768352,0.44322069580296264,1080,450
0.5563064063890459,0.42282401072718356,1080,450
0.5506123375668033,0.4254143148803754,1080,450
0.561957357768391,0.42294022398640807,1080,450
0.5613378330667166,0.41306173448636974,1080,450
0.5606438697210169,0.3830801794948489,1080,450
0.5521114815663337,0.3976573413956994,1080,450
0.5553165511545938,0.38543546455946354,1080,450
0.5567485132080704,0.4034481246598721,1080,450
0.551030460678528,0.44367069725881253,1080,450
0.46507292934821665,0.409384483071653,360,675
0.4563958071866638,0.40407154912623533,360,675
0.4565830282424467,0.41118868762838845,360,675
0.4512942397463361,0.4017025304695817,360,675
0.4646944426011716,0.400921295568109,360,675
0.46538657567548525,0.39801716259142583,360,675
0.4572645302217216,0.4088921555396674,360,675
0.47076942158080326,0.43386036644747555,360,675
0.4658549862924837,0.42174837425997636,360,675
0.45663046371315613,0.40955805570324166,360,675
0.4572934778780412,0.4195328982583416,360,675
0.4644653766861554,0.4277162731541434,360,675
0.46165597288560273,0.40834618886976776,360,675
0.4696010316920556,0.4090458502708264,360,675
0.4687161906172467,0.39209912725686413,360,675
0.46390143113171955,0.4262364432546344,360,675
0.46255346527648444,0.41941877588544185,360,675
0.4531270924742163,0.41422083583012537,360,675
0.4542734389153224,0.41270219490909543,360,675
0.4539605191828506,0.403742501572781,360,675
0.4598364698716936,0.40697167814483853,360,675
0.4637978272499419,0.39874768481325684,360,675
0.4594172443178385,0.38986094303503366,360,675
0.46021377434490374,0.39274035459943224,360,675
0.44628565505763396,0.40660987118768577,360,675
0.4604850540753317,0.4045131056474697,360,675
0.458824554673234,0.4044377045021638,360,675
0.46057379580953456,0.4120167701385461,360,675
0.4538922210935839,0.39979187117893233,360,675
0.4562294026993119,0.41370228119776686,360,675
0.45134723912020946,0.4204591361817197,720,675
0.45004537463748917,0.4209932341010695,720,675
0.4546391810408389,0.4190660262864176,720,675
0.4796693922945145,0.41433665413319576,720,675
0.4939459061955309,0.4127860113624561,720,675
0.49862304053447515,0.423375892506745,720,675
0.48693954728745226,0.4126653650342518,720,675
0.49270725431002443,0.41658304061520834,720,675
0.49133598105462595,0.40287156957880355,720,675
0.5032085761996798,0.4124387438136285,720,675
0.5082662826463347,0.4276513422865904,720,675
0.5121021585558934,0.40913427104623135,720,675
0.5051991868763994,0.3994950654900518,720,675
0.49800225937283016,0.4147779022055557,720,675
0.5097193250698074,0.39499549702820813,720,675
0.5007330387277217,0.40683216511508113,720,675
0.5039412120709352,0.40051987421687507,720,675
0.5026931021902148,0.38222873093261,720,675
0.507061359893609,0.38429079559635837,720,675
0.5111046414586398,0.40162517515262636,720,675
0.51359109442191,0.39947719243284,720,675
0.5124921194158674,0.40650951567597693,720,675
0.5127824073067032,0.40229830776944187,720,675
0.49919462821946836,0.37263028622071326,720,675
0.50347074446242,0.3720380371198029,720,675
0.5014551283317981,0.39699264850688154,720,675
0.5098888819133628,0.41379674671803357,720,675
0.5151240900914924,0.4105907272800961,720,675
0.5217214600437188,0.3967455828808531,720,675
0.5276806786924182,0.3771770163754501,720,675
0.5416957816320853,0.4070248116915425,1080,675
0.5320135745811372,0.4115225792983603,1080,675
0.538592061068011,0.392547575444006,1080,675
0.53260967346323,0.38627206689324056,1080,675
0.5459277389364361,0.3984473875257435,1080,675
0.544859603651423,0.41125685117846694,1080,675
0.5482857578518499,0.40472032819469106,1080,675
0.5487652353266907,0.3984909592366128,1080,675
0.552597920686211,0.39206537198029967,1080,675
0.557077421052661,0.38878870445805347,1080,675
0.5604951827638687,0.4095572198897668,1080,675
0.5591722972813291,0.39872313036059437,1080,675
0.55379334318432,0.40188082826202687,1080,675
0.5493892044345126,0.3959008165594288,1080,675
0.552306569306592,0.3773444205534827,1080,675
0.5554501387919468,0.3798164058471332,1080,675
0.5528310811884926,0.38008584637339765,1080,675
0.5514329272595926,0.3743710566538485,1080,675
0.5570421812140908,0.3733954455478568,1080,675
0.5522942740457729,0.377641748532175,1080,675
0.5520318198864038,0.3675958889505258,1080,675
0.5499006863065553,0.37193066956375703,1080,675
0.5546844968376787,0.38789661416042687,1080,675
0.5575143431013916,0.36485628346955856,1080,675
0.5553748846381878,0.37676665646725876,1080,675
0.5618266038067135,0.36949962881775456,1080,675
0.5649468669684286,0.37692176851631043,1080,675
0.5615326713870378,0.36623489313672775,1080,675
0.56278012600676,0.38790371144165964,1080,675
0.5701687050698803,0.39226505413344614,1080,675
